City1,City2,Weight
Fortuna,Santee,1207.746
Fortuna,Saratoga,482.159
Fortuna,Scotts Valley,518.524
Fortuna,Seaside,588.651
Fortuna,Sebastopol,331.82
Fortuna,Selma,718.905
Fortuna,Shafter,820.352
Fortuna,Shasta Lake,258.148
Fortuna,Signal Hill,1043.885
Fortuna,Simi Valley,1007.142
Fortuna,South El Monte,1027.746
Fortuna,South Gate,1029.084
Fortuna,South Pasadena,1013.494
Fortuna,St. Helena,338.148
Fortuna,Stockton,528.353
Fortuna,Sunnyvale,485.157
Fortuna,Sutter Creek,509.217
Fortuna,Tahoe City,519.55
Fortuna,Tarzana,994.743
Fortuna,Temple City,1024.124
Fortuna,Thousand Oaks,1023.745
Fortuna,Torrance,1030.644
Fortuna,Tracy,495.935
Fortuna,Truckee,499.95
Fortuna,Tulare,766.675
Fortuna,Turlock,564.601
Fortuna,Tustin,1064.163
Fortuna,Twain Harte,623.797
Fortuna,Ukiah,225.39
Fortuna,Union City,446.984
Fortuna,Upland,1059.607
Fortuna,Vacaville,424.292
Fortuna,Valencia,958.334
Fortuna,Vallejo,388.197
Fortuna,Ventura,969.618
Fortuna,Victorville,1065.058
Fortuna,Visalia,761.255
Fortuna,Vista,1156.98
Fortuna,Walnut Creek,435.058
Fortuna,Watsonville,551.854
Fortuna,West Covina,1036.581
Fortuna,West Hollywood,1001.569
Fortuna,West Sacramento,440.359
Fortuna,Westlake Village,1020.507
Fortuna,Whittier,1040.765
Fortuna,Wildomar,1127.096
Fortuna,Willits,188.774
Fortuna,Woodlake,773.813
Fortuna,Woodland,408.381
Fortuna,Woodside,453.869
Fortuna,Yorba Linda,1064.135
Fortuna,Yuba City,393.762
Foster City,Fountain Valley,662.46
Foster City,Fowler,303.462
Foster City,Fremont,37.261
Foster City,Fresno,288.738
Foster City,Fullerton,644.728
Foster City,Galt,160.357
Foster City,Garden Grove,661.489
Foster City,Gardena,621.83
Foster City,Gilroy,97.161
Foster City,Glendale,594.547
Foster City,Glendora,633.261
Foster City,Goleta,498.864
Foster City,Gonzales,166.893
Foster City,Grand Terrace,696.33
Foster City,Grass Valley,262.073
Foster City,Greenfield,195.841
Foster City,Gridley,249.375
Foster City,Grover Beach,366.36
Foster City,Guadalupe,386.561
Foster City,Gustine,159.075
Foster City,Half Moon Bay,24.217
Foster City,Hanford,340.4
Foster City,Hawaiian Gardens,636.744
Foster City,Hawthorne,614.612
Foster City,Hayward,22.486
Foster City,Healdsburg,158.362
Foster City,Hemet,750.734
Foster City,Hercules,72.565
Foster City,Hermosa Beach,621.009
Foster City,Hesperia,672.012
Foster City,Hidden Hills,600.665
Foster City,Highland,694.635
Foster City,Hillsborough,20.88
Foster City,Hollister,119.984
Foster City,Holtville,956.019
Foster City,Hughson,150.95
Foster City,Huntington Beach,665.329
Foster City,Huntington Park,613.147
Foster City,Huron,303.087
Foster City,Imperial,936.0
Foster City,Imperial Beach,814.518
Foster City,Indian Wells,800.527
Foster City,Indio,806.47
Foster City,Industry,638.244
Foster City,Inglewood,609.254
Foster City,Ione,182.303
Foster City,Irvine,675.314
Foster City,Irwindale,627.702
Foster City,Isleton,135.018
Foster City,Jackson,195.393
Foster City,Jurupa Valley,678.307
Foster City,Kerman,276.672
Foster City,King City,215.6
Foster City,Kingsburg,319.962
Foster City,La Cañada Flintridge,595.939
Foster City,La Habra,646.783
Foster City,La Habra Heights,639.651
Foster City,La Mesa,800.986
Foster City,La Mirada,635.403
Foster City,La Palma,635.349
Foster City,La Puente,635.355
Foster City,La Quinta,809.085
Foster City,La Verne,642.253
Foster City,Lafayette,65.178
Foster City,Laguna Beach,690.958
Foster City,Laguna Hills,678.979
Foster City,Laguna Niguel,695.818
Foster City,Laguna Woods,676.238
Foster City,Lake Elsinore,710.409
Foster City,Lake Forest,677.352
Foster City,Lakeport,238.938
Foster City,Lakewood,636.288
Foster City,Lancaster,572.154
Foster City,Larkspur,59.56
Foster City,Lathrop,108.499
Foster City,Lawndale,617.175
Foster City,Lemon Grove,805.059
Foster City,Lemoore,328.558
Foster City,Lincoln,219.226
Foster City,Lindsay,382.279
Foster City,Live Oak,238.747
Foster City,Livermore,60.486
Foster City,Livingston,175.494
Foster City,Lodi,147.275
Foster City,Loma Linda,694.973
Foster City,Lomita,630.265
Foster City,Lompoc,437.867
Foster City,Long Beach,640.234
Foster City,Loomis,211.021
Foster City,Los Alamitos,648.994
Foster City,Los Altos,29.78
Foster City,Los Altos Hills,36.65
Foster City,Los Angeles,602.484
Foster City,Los Banos,172.023
Foster City,Los Gatos,51.864
Foster City,Loyalton,392.278
Foster City,Lynwood,627.313
Foster City,Madera,252.694
Foster City,Malibu,618.905
Foster City,Mammoth Lakes,410.263
Foster City,Manhattan Beach,619.715
Foster City,Manteca,112.183
Foster City,Maricopa,446.848
Foster City,Marina,146.194
Foster City,Martinez,87.743
Foster City,Marysville,232.683
Foster City,Maywood,615.567
Foster City,McFarland,421.296
Foster City,Mendota,246.06
Foster City,Menifee,729.707
Foster City,Menlo Park,19.169
Foster City,Merced,199.652
Foster City,Mill Valley,57.274
Foster City,Millbrae,14.455
Foster City,Milpitas,44.012
Foster City,Mission Viejo,680.846
Foster City,Modesto,137.014
Foster City,Monrovia,619.545
Foster City,Montague,529.42
Foster City,Montclair,653.712
Foster City,Monte Sereno,49.813
Foster City,Montebello,619.256
Foster City,Monterey,159.38
Foster City,Monterey Park,614.266
Foster City,Moorpark,593.146
Foster City,Moraga,64.988
Foster City,Moreno Valley,704.852
Foster City,Morgan Hill,80.024
Foster City,Morro Bay,342.439
Foster City,Mount Shasta,474.428
Foster City,Mountain View,29.663
Foster City,Murrieta,727.803
Foster City,Napa,113.867
Foster City,National City,802.182
Foster City,Needles,880.772
Foster City,Nevada City,268.13
Foster City,Newark,34.187
Foster City,Newman,150.579
Foster City,Newport Beach,678.735
Foster City,Norco,683.016
Foster City,Norwalk,630.047
Foster City,Novato,92.877
Foster City,Oakdale,147.074
Foster City,Oakland,44.321
Foster City,Oakley,112.354
Foster City,Oceanside,736.157
Foster City,Ojai,546.372
Foster City,Ontario,659.12
Foster City,Orange,652.179
Foster City,Orange Cove,342.281
Foster City,Orinda,58.023
Foster City,Orland,282.96
Foster City,Oroville,275.892
Foster City,Oxnard,553.393
Foster City,Pacific Grove,162.464
Foster City,Pacifica,28.417
Foster City,Palm Desert,800.081
Foster City,Palm Springs,773.527
Foster City,Palmdale,577.248
Foster City,Palo Alto,22.907
Foster City,Palos Verdes Estates,628.703
Foster City,Paradise,306.611
Foster City,Paramount,628.244
Foster City,Parlier,319.086
Foster City,Pasadena,605.077
Foster City,Paso Robles,299.097
Foster City,Patterson,129.168
Foster City,Perris,717.779
Foster City,Petaluma,109.569
Foster City,Pico Rivera,621.807
Foster City,Piedmont,50.587
Foster City,Pinole,67.734
Foster City,Pismo Beach,361.558
Foster City,Pittsburg,96.644
Foster City,Placentia,650.974
Foster City,Placerville,239.002
Foster City,Pleasant Hill,74.499
Foster City,Pleasanton,53.21
Foster City,Plymouth,199.782
Foster City,Point Arena,279.871
Foster City,Pomona,648.717
Foster City,Port Hueneme,558.872
Foster City,Porterville,398.283
Foster City,Portola,408.935
Foster City,Portola Valley,32.331
Foster City,Poway,788.445
Foster City,Rancho Cordova,190.165
Foster City,Rancho Cucamonga,660.11
Foster City,Rancho Mirage,797.082
Foster City,Rancho Palos Verdes,649.778
Foster City,Rancho Santa Margarita,686.08
Foster City,Red Bluff,333.738
Foster City,Redding,381.269
Foster City,Redlands,703.241
Foster City,Redondo Beach,622.028
Foster City,Redwood City,11.178
Foster City,Reedley,325.641
Foster City,Rialto,681.219
Foster City,Richmond,60.442
Foster City,Ridgecrest,624.345
Foster City,Rio Dell,442.15
Foster City,Rio Vista,141.454
Foster City,Ripon,120.094
Foster City,Riverbank,139.764
Foster City,Riverside,691.078
Foster City,Rocklin,207.035
Foster City,Rohnert Park,124.531
Foster City,Rolling Hills,635.959
Foster City,Rolling Hills Estates,628.263
Foster City,Rosemead,619.269
Foster City,Roseville,202.217
Foster City,Ross,78.459
Foster City,Sacramento,172.25
Foster City,Salinas,140.225
Foster City,San Bernardino,688.143
Foster City,San Buenaventura (Ventura),536.56
Foster City,San Carlos,7.873
Foster City,San Clemente,701.631
Foster City,San Diego,796.293
Foster City,San Francisco,35.457
Foster City,San Gabriel,615.383
Foster City,San Jacinto,747.183
Foster City,San Jose,47.292
Foster City,San Juan Bautista,117.979
Foster City,San Leandro,32.783
Foster City,San Lorenzo,26.096
Foster City,San Luis Obispo,341.734
Foster City,San Marino,612.309
Foster City,San Pablo,63.261
Foster City,San Rafael,76.559
Foster City,Santa Ana,656.038
Foster City,Santa Barbara,492.713
Foster City,Santa Clara,42.006
Foster City,Santa Clarita,555.152
Foster City,Santa Cruz,86.509
Foster City,Santa Fe Springs,625.415
Foster City,Santa Maria,392.042
Foster City,Santa Monica,600.284
Foster City,Santa Rosa,136.713
Foster City,Santee,801.977
Foster City,Saratoga,45.232
Foster City,Scotts Valley,77.436
Foster City,Seaside,155.594
Foster City,Sebastopol,135.959
Foster City,Selma,313.136
Foster City,Shafter,414.583
Foster City,Shasta Lake,391.028
Foster City,Signal Hill,638.116
Foster City,Simi Valley,601.374
Foster City,South El Monte,621.978
Foster City,South Gate,623.315
Foster City,South Pasadena,607.725
Foster City,St. Helena,140.135
Foster City,Stockton,122.585
Foster City,Sunnyvale,34.246
Foster City,Sutter Creek,194.602
Foster City,Tahoe City,351.822
Foster City,Tarzana,588.974
Foster City,Temple City,618.355
Foster City,Thousand Oaks,582.685
Foster City,Torrance,624.875
Foster City,Tracy,90.167
Foster City,Truckee,332.222
Foster City,Tulare,360.907
Foster City,Turlock,158.833
Foster City,Tustin,658.395
Foster City,Twain Harte,218.028
Foster City,Ukiah,232.164
Foster City,Union City,26.938
Foster City,Upland,653.838
Foster City,Vacaville,119.341
Foster City,Valencia,552.565
Foster City,Vallejo,82.69
Foster City,Ventura,536.56
Foster City,Victorville,659.29
Foster City,Visalia,355.486
Foster City,Vista,751.212
Foster City,Walnut Creek,70.273
Foster City,Watsonville,110.766
Foster City,West Covina,630.812
Foster City,West Hollywood,595.8
Foster City,West Sacramento,168.854
Foster City,Westlake Village,586.396
Foster City,Whittier,634.996
Foster City,Wildomar,721.327
Foster City,Willits,267.456
Foster City,Woodlake,368.044
Foster City,Woodland,165.301
Foster City,Woodside,25.88
Foster City,Yorba Linda,658.367
Foster City,Yuba City,224.901
Fountain Valley,Fowler,394.286
Fountain Valley,Fremont,630.505
Fountain Valley,Fresno,410.542
Fountain Valley,Fullerton,39.201
Fountain Valley,Galt,639.066
Fountain Valley,Garden Grove,8.874
Fountain Valley,Gardena,42.858
Fountain Valley,Gilroy,555.878
Fountain Valley,Glendale,72.18
Fountain Valley,Glendora,72.207
Fountain Valley,Goleta,220.571
Fountain Valley,Gonzales,518.487
Fountain Valley,Grand Terrace,85.075
Fountain Valley,Grass Valley,767.193
Fountain Valley,Greenfield,491.059
Fountain Valley,Gridley,767.112
Fountain Valley,Grover Beach,335.016
Fountain Valley,Guadalupe,321.584
Fountain Valley,Gustine,513.213
Fountain Valley,Half Moon Bay,664.844
Fountain Valley,Hanford,373.479
Fountain Valley,Hawaiian Gardens,27.33
Fountain Valley,Hawthorne,50.618
Fountain Valley,Hayward,634.125
Fountain Valley,Healdsburg,770.493
Fountain Valley,Hemet,131.73
Fountain Valley,Hercules,684.696
Fountain Valley,Hermosa Beach,49.806
Fountain Valley,Hesperia,136.876
Fountain Valley,Hidden Hills,99.62
Fountain Valley,Highland,103.353
Fountain Valley,Hillsborough,661.586
Fountain Valley,Hollister,548.809
Fountain Valley,Holtville,333.606
Fountain Valley,Hughson,554.56
Fountain Valley,Huntington Beach,9.599
Fountain Valley,Huntington Park,51.743
Fountain Valley,Huron,367.887
Fountain Valley,Imperial,320.703
Fountain Valley,Imperial Beach,163.75
Fountain Valley,Indian Wells,189.603
Fountain Valley,Indio,195.546
Fountain Valley,Industry,56.094
Fountain Valley,Inglewood,55.546
Fountain Valley,Ione,661.011
Fountain Valley,Irvine,14.268
Fountain Valley,Irwindale,60.809
Fountain Valley,Isleton,643.794
Fountain Valley,Jackson,674.102
Fountain Valley,Jurupa Valley,73.256
Fountain Valley,Kerman,427.248
Fountain Valley,King City,471.806
Fountain Valley,Kingsburg,376.66
Fountain Valley,La Cañada Flintridge,87.715
Fountain Valley,La Habra,50.555
Fountain Valley,La Habra Heights,50.295
Fountain Valley,La Mesa,150.218
Fountain Valley,La Mirada,41.02
Fountain Valley,La Palma,28.676
Fountain Valley,La Puente,57.437
Fountain Valley,La Quinta,198.161
Fountain Valley,La Verne,65.346
Fountain Valley,Lafayette,648.359
Fountain Valley,Laguna Beach,29.903
Fountain Valley,Laguna Hills,30.37
Fountain Valley,Laguna Niguel,34.763
Fountain Valley,Laguna Woods,28.355
Fountain Valley,Lake Elsinore,89.625
Fountain Valley,Lake Forest,28.701
Fountain Valley,Lakeport,851.069
Fountain Valley,Lakewood,26.908
Fountain Valley,Lancaster,173.492
Fountain Valley,Larkspur,689.386
Fountain Valley,Lathrop,587.208
Fountain Valley,Lawndale,46.006
Fountain Valley,Lemon Grove,154.291
Fountain Valley,Lemoore,378.963
Fountain Valley,Lincoln,724.346
Fountain Valley,Lindsay,332.741
Fountain Valley,Live Oak,756.484
Fountain Valley,Livermore,604.581
Fountain Valley,Livingston,521.987
Fountain Valley,Lodi,625.983
Fountain Valley,Loma Linda,93.383
Fountain Valley,Lomita,48.844
Fountain Valley,Lompoc,292.849
Fountain Valley,Long Beach,36.558
Fountain Valley,Loomis,716.141
Fountain Valley,Los Alamitos,17.363
Fountain Valley,Los Altos,627.457
Fountain Valley,Los Altos Hills,629.663
Fountain Valley,Los Angeles,59.976
Fountain Valley,Los Banos,485.834
Fountain Valley,Los Gatos,607.408
Fountain Valley,Loyalton,897.398
Fountain Valley,Lynwood,42.07
Fountain Valley,Madera,444.863
Fountain Valley,Malibu,90.394
Fountain Valley,Mammoth Lakes,567.972
Fountain Valley,Manhattan Beach,51.074
Fountain Valley,Manteca,590.891
Fountain Valley,Maricopa,238.703
Fountain Valley,Marina,561.085
Fountain Valley,Martinez,661.949
Fountain Valley,Marysville,741.44
Fountain Valley,Maywood,51.09
Fountain Valley,McFarland,277.301
Fountain Valley,Mendota,437.619
Fountain Valley,Menifee,104.634
Fountain Valley,Menlo Park,636.635
Fountain Valley,Merced,498.181
Fountain Valley,Mill Valley,694.084
Fountain Valley,Millbrae,659.933
Fountain Valley,Milpitas,615.27
Fountain Valley,Mission Viejo,32.237
Fountain Valley,Modesto,560.64
Fountain Valley,Monrovia,65.78
Fountain Valley,Montague,1083.597
Fountain Valley,Montclair,71.249
Fountain Valley,Monte Sereno,610.735
Fountain Valley,Montebello,48.166
Fountain Valley,Monterey,573.068
Fountain Valley,Monterey Park,61.24
Fountain Valley,Moorpark,132.241
Fountain Valley,Moraga,655.458
Fountain Valley,Moreno Valley,93.037
Fountain Valley,Morgan Hill,572.821
Fountain Valley,Morro Bay,377.866
Fountain Valley,Mount Shasta,1028.604
Fountain Valley,Mountain View,625.87
Fountain Valley,Murrieta,107.018
Fountain Valley,Napa,706.756
Fountain Valley,National City,151.414
Fountain Valley,Needles,422.134
Fountain Valley,Nevada City,773.25
Fountain Valley,Newark,633.297
Fountain Valley,Newman,519.247
Fountain Valley,Newport Beach,17.68
Fountain Valley,Norco,63.8
Fountain Valley,Norwalk,32.289
Fountain Valley,Novato,705.009
Fountain Valley,Oakdale,569.322
Fountain Valley,Oakland,654.55
Fountain Valley,Oakley,623.888
Fountain Valley,Oceanside,85.389
Fountain Valley,Ojai,186.731
Fountain Valley,Ontario,73.208
Fountain Valley,Orange,23.842
Fountain Valley,Orange Cove,396.037
Fountain Valley,Orinda,654.455
Fountain Valley,Orland,837.137
Fountain Valley,Oroville,784.649
Fountain Valley,Oxnard,152.213
Fountain Valley,Pacific Grove,581.106
Fountain Valley,Pacifica,674.594
Fountain Valley,Palm Desert,189.157
Fountain Valley,Palm Springs,162.603
Fountain Valley,Palmdale,158.568
Fountain Valley,Palo Alto,631.341
Fountain Valley,Palos Verdes Estates,53.136
Fountain Valley,Paradise,815.368
Fountain Valley,Paramount,34.658
Fountain Valley,Parlier,389.088
Fountain Valley,Pasadena,79.17
Fountain Valley,Paso Robles,388.81
Fountain Valley,Patterson,538.943
Fountain Valley,Perris,101.66
Fountain Valley,Petaluma,721.7
Fountain Valley,Pico Rivera,41.213
Fountain Valley,Piedmont,656.744
Fountain Valley,Pinole,679.866
Fountain Valley,Pismo Beach,337.579
Fountain Valley,Pittsburg,634.394
Fountain Valley,Placentia,33.546
Fountain Valley,Placerville,743.205
Fountain Valley,Pleasant Hill,648.704
Fountain Valley,Pleasanton,616.706
Fountain Valley,Plymouth,678.491
Fountain Valley,Point Arena,892.002
Fountain Valley,Pomona,62.226
Fountain Valley,Port Hueneme,156.485
Fountain Valley,Porterville,315.861
Fountain Valley,Portola,914.055
Fountain Valley,Portola Valley,642.39
Fountain Valley,Poway,137.677
Fountain Valley,Rancho Cordova,694.368
Fountain Valley,Rancho Cucamonga,84.367
Fountain Valley,Rancho Mirage,186.158
Fountain Valley,Rancho Palos Verdes,56.759
Fountain Valley,Rancho Santa Margarita,42.024
Fountain Valley,Red Bluff,887.915
Fountain Valley,Redding,935.446
Fountain Valley,Redlands,99.536
Fountain Valley,Redondo Beach,48.456
Fountain Valley,Redwood City,640.456
Fountain Valley,Reedley,386.996
Fountain Valley,Rialto,92.035
Fountain Valley,Richmond,672.574
Fountain Valley,Ridgecrest,274.273
Fountain Valley,Rio Dell,1054.282
Fountain Valley,Rio Vista,726.469
Fountain Valley,Ripon,578.464
Fountain Valley,Riverbank,572.278
Fountain Valley,Riverside,77.329
Fountain Valley,Rocklin,712.155
Fountain Valley,Rohnert Park,736.662
Fountain Valley,Rolling Hills,56.546
Fountain Valley,Rolling Hills Estates,53.389
Fountain Valley,Rosemead,53.13
Fountain Valley,Roseville,707.337
Fountain Valley,Ross,690.591
Fountain Valley,Sacramento,676.583
Fountain Valley,Salinas,547.025
Fountain Valley,San Bernardino,94.652
Fountain Valley,San Buenaventura (Ventura),162.814
Fountain Valley,San Carlos,644.508
Fountain Valley,San Clemente,50.863
Fountain Valley,San Diego,145.525
Fountain Valley,San Francisco,673.158
Fountain Valley,San Gabriel,65.932
Fountain Valley,San Jacinto,136.259
Fountain Valley,San Jose,605.158
Fountain Valley,San Juan Bautista,559.709
Fountain Valley,San Leandro,640.321
Fountain Valley,San Lorenzo,636.611
Fountain Valley,San Luis Obispo,357.416
Fountain Valley,San Marino,67.808
Fountain Valley,San Pablo,675.393
Fountain Valley,San Rafael,688.69
Fountain Valley,Santa Ana,19.935
Fountain Valley,Santa Barbara,206.354
Fountain Valley,Santa Clara,613.904
Fountain Valley,Santa Clarita,110.041
Fountain Valley,Santa Cruz,607.049
Fountain Valley,Santa Fe Springs,36.597
Fountain Valley,Santa Maria,308.288
Fountain Valley,Santa Monica,70.086
Fountain Valley,Santa Rosa,748.845
Fountain Valley,Santee,151.21
Fountain Valley,Saratoga,611.308
Fountain Valley,Scotts Valley,611.816
Fountain Valley,Seaside,569.839
Fountain Valley,Sebastopol,748.091
Fountain Valley,Selma,385.404
Fountain Valley,Shafter,265.111
Fountain Valley,Shasta Lake,945.205
Fountain Valley,Signal Hill,25.318
Fountain Valley,Simi Valley,123.631
Fountain Valley,South El Monte,51.078
Fountain Valley,South Gate,44.858
Fountain Valley,South Pasadena,63.252
Fountain Valley,St. Helena,733.024
Fountain Valley,Stockton,601.293
Fountain Valley,Sunnyvale,622.277
Fountain Valley,Sutter Creek,673.311
Fountain Valley,Tahoe City,856.942
Fountain Valley,Tarzana,87.929
Fountain Valley,Temple City,60.883
Fountain Valley,Thousand Oaks,116.931
Fountain Valley,Torrance,45.349
Fountain Valley,Tracy,579.048
Fountain Valley,Truckee,837.342
Fountain Valley,Tulare,338.483
Fountain Valley,Turlock,538.083
Fountain Valley,Tustin,16.992
Fountain Valley,Twain Harte,604.422
Fountain Valley,Ukiah,844.295
Fountain Valley,Union City,638.876
Fountain Valley,Upland,75.643
Fountain Valley,Vacaville,704.357
Fountain Valley,Valencia,116.153
Fountain Valley,Vallejo,676.499
Fountain Valley,Ventura,162.814
Fountain Valley,Victorville,145.448
Fountain Valley,Visalia,361.155
Fountain Valley,Vista,100.444
Fountain Valley,Walnut Creek,644.458
Fountain Valley,Watsonville,585.794
Fountain Valley,West Covina,57.596
Fountain Valley,West Hollywood,72.223
Fountain Valley,West Sacramento,676.85
Fountain Valley,Westlake Village,113.694
Fountain Valley,Whittier,45.077
Fountain Valley,Wildomar,100.542
Fountain Valley,Willits,879.587
Fountain Valley,Woodlake,357.783
Fountain Valley,Woodland,706.572
Fountain Valley,Woodside,640.896
Fountain Valley,Yorba Linda,34.104
Fountain Valley,Yuba City,742.638
Fowler,Fremont,286.766
Fowler,Fresno,17.533
Fowler,Fullerton,377.347
Fowler,Galt,245.903
Fowler,Garden Grove,394.108
Fowler,Gardena,354.449
Fowler,Gilroy,206.071
Fowler,Glendale,327.166
Fowler,Glendora,365.88
Fowler,Goleta,376.036
Fowler,Gonzales,239.311
Fowler,Grand Terrace,428.949
Fowler,Grass Valley,374.03
Fowler,Greenfield,211.883
Fowler,Gridley,379.498
Fowler,Grover Beach,243.532
Fowler,Guadalupe,263.733
Fowler,Gustine,154.381
Fowler,Half Moon Bay,325.916
Fowler,Hanford,36.886
Fowler,Hawaiian Gardens,369.363
Fowler,Hawthorne,347.231
